millis,stamp,datetime,temp
26181998, 1497851442, 2017/6/19 5:50:42, 13.80
26183000, 1497851443, 2017/6/19 5:50:43, 13.80
26183999, 1497851444, 2017/6/19 5:50:44, 13.80
26184999, 1497851445, 2017/6/19 5:50:45, 13.80
26185999, 1497851446, 2017/6/19 5:50:46, 13.80
26186999, 1497851447, 2017/6/19 5:50:47, 13.80
26188000, 1497851448, 2017/6/19 5:50:48, 13.80
26188999, 1497851449, 2017/6/19 5:50:49, 13.80
26189999, 1497851450, 2017/6/19 5:50:50, 13.80
26190999, 1497851451, 2017/6/19 5:50:51, 13.80
26192000, 1497851452, 2017/6/19 5:50:52, 13.80
26192999, 1497851453, 2017/6/19 5:50:53, 13.80
26193998, 1497851454, 2017/6/19 5:50:54, 13.80
26194999, 1497851455, 2017/6/19 5:50:55, 13.80
26195998, 1497851456, 2017/6/19 5:50:56, 13.80
26196999, 1497851457, 2017/6/19 5:50:57, 13.80
26197999, 1497851458, 2017/6/19 5:50:58, 13.80
26198999, 1497851459, 2017/6/19 5:50:59, 13.80
26200000, 1497851460, 2017/6/19 5:51:0, 13.80
26200998, 1497851461, 2017/6/19 5:51:1, 13.80
26202000, 1497851462, 2017/6/19 5:51:2, 13.80
26202999, 1497851463, 2017/6/19 5:51:3, 13.80
26203999, 1497851464, 2017/6/19 5:51:4, 13.80
26204999, 1497851465, 2017/6/19 5:51:5, 13.80
26206000, 1497851466, 2017/6/19 5:51:6, 13.80
26206999, 1497851467, 2017/6/19 5:51:7, 13.80
26208000, 1497851468, 2017/6/19 5:51:8, 13.80
26208999, 1497851469, 2017/6/19 5:51:9, 13.80
26209998, 1497851470, 2017/6/19 5:51:10, 13.80
26210999, 1497851471, 2017/6/19 5:51:11, 13.80
26211998, 1497851472, 2017/6/19 5:51:12, 13.80
26212999, 1497851473, 2017/6/19 5:51:13, 13.80
26213998, 1497851474, 2017/6/19 5:51:14, 13.80
26214999, 1497851475, 2017/6/19 5:51:15, 13.80
26216000, 1497851476, 2017/6/19 5:51:16, 13.80
26216999, 1497851477, 2017/6/19 5:51:17, 13.80
26217999, 1497851478, 2017/6/19 5:51:18, 13.80
26218999, 1497851479, 2017/6/19 5:51:19, 13.80
26219999, 1497851480, 2017/6/19 5:51:20, 13.80
26220998, 1497851481, 2017/6/19 5:51:21, 13.80
26221999, 1497851482, 2017/6/19 5:51:22, 13.80
26222998, 1497851483, 2017/6/19 5:51:23, 13.80
26223998, 1497851484, 2017/6/19 5:51:24, 13.80
26225000, 1497851485, 2017/6/19 5:51:25, 13.80
26225999, 1497851486, 2017/6/19 5:51:26, 13.80
26226999, 1497851487, 2017/6/19 5:51:27, 13.80
26227999, 1497851488, 2017/6/19 5:51:28, 13.80
26229000, 1497851489, 2017/6/19 5:51:29, 13.80
26229998, 1497851490, 2017/6/19 5:51:30, 13.80
26231000, 1497851491, 2017/6/19 5:51:31, 13.80
26231999, 1497851492, 2017/6/19 5:51:32, 13.80
26232999, 1497851493, 2017/6/19 5:51:33, 13.80
26233998, 1497851494, 2017/6/19 5:51:34, 13.80
26234998, 1497851495, 2017/6/19 5:51:35, 13.80
26236000, 1497851496, 2017/6/19 5:51:36, 13.80
26236999, 1497851497, 2017/6/19 5:51:37, 13.80
26238000, 1497851498, 2017/6/19 5:51:38, 13.80
26238999, 1497851499, 2017/6/19 5:51:39, 13.80
26239998, 1497851500, 2017/6/19 5:51:40, 13.80
26240999, 1497851501, 2017/6/19 5:51:41, 13.80
26241999, 1497851502, 2017/6/19 5:51:42, 13.80
26243000, 1497851503, 2017/6/19 5:51:43, 13.80
26243999, 1497851504, 2017/6/19 5:51:44, 13.80
26244999, 1497851505, 2017/6/19 5:51:45, 13.80
26245998, 1497851506, 2017/6/19 5:51:46, 13.80
26246999, 1497851507, 2017/6/19 5:51:47, 13.80
26248000, 1497851508, 2017/6/19 5:51:48, 13.80
26248999, 1497851509, 2017/6/19 5:51:49, 13.80
26250000, 1497851510, 2017/6/19 5:51:50, 13.80
26250999, 1497851511, 2017/6/19 5:51:51, 13.80
26251999, 1497851512, 2017/6/19 5:51:52, 13.80
26252999, 1497851513, 2017/6/19 5:51:53, 13.80
26253999, 1497851514, 2017/6/19 5:51:54, 13.80
26254999, 1497851515, 2017/6/19 5:51:55, 13.80
26256000, 1497851516, 2017/6/19 5:51:56, 13.80
26256999, 1497851517, 2017/6/19 5:51:57, 13.80
26257999, 1497851518, 2017/6/19 5:51:58, 13.80
26258999, 1497851519, 2017/6/19 5:51:59, 13.80
26259999, 1497851520, 2017/6/19 5:52:0, 13.70
26260999, 1497851521, 2017/6/19 5:52:1, 13.70
26261999, 1497851522, 2017/6/19 5:52:2, 13.80
26262999, 1497851523, 2017/6/19 5:52:3, 13.80
26264000, 1497851524, 2017/6/19 5:52:4, 13.80
26264998, 1497851525, 2017/6/19 5:52:5, 13.80
26265999, 1497851526, 2017/6/19 5:52:6, 13.80
26266999, 1497851527, 2017/6/19 5:52:7, 13.80
26267999, 1497851528, 2017/6/19 5:52:8, 13.80
26268998, 1497851529, 2017/6/19 5:52:9, 13.80
26269999, 1497851530, 2017/6/19 5:52:10, 13.80
26270999, 1497851531, 2017/6/19 5:52:11, 13.80
26271998, 1497851532, 2017/6/19 5:52:12, 13.80
26272999, 1497851533, 2017/6/19 5:52:13, 13.80
26273999, 1497851534, 2017/6/19 5:52:14, 13.80
26275000, 1497851535, 2017/6/19 5:52:15, 13.70
26275998, 1497851536, 2017/6/19 5:52:16, 13.70
26277000, 1497851537, 2017/6/19 5:52:17, 13.70
26277998, 1497851538, 2017/6/19 5:52:18, 13.70
26278999, 1497851539, 2017/6/19 5:52:19, 13.70
26279999, 1497851540, 2017/6/19 5:52:20, 13.80
26280998, 1497851541, 2017/6/19 5:52:21, 13.80
26281999, 1497851542, 2017/6/19 5:52:22, 13.80
26282999, 1497851543, 2017/6/19 5:52:23, 13.80
26283999, 1497851544, 2017/6/19 5:52:24, 13.80
26284999, 1497851545, 2017/6/19 5:52:25, 13.70
26285999, 1497851546, 2017/6/19 5:52:26, 13.70
26286999, 1497851547, 2017/6/19 5:52:27, 13.80
26287998, 1497851548, 2017/6/19 5:52:28, 13.80
26288999, 1497851549, 2017/6/19 5:52:29, 13.80
26289999, 1497851550, 2017/6/19 5:52:30, 13.80
26290999, 1497851551, 2017/6/19 5:52:31, 13.80
26291999, 1497851552, 2017/6/19 5:52:32, 13.80
26292999, 1497851553, 2017/6/19 5:52:33, 13.80
26293999, 1497851554, 2017/6/19 5:52:34, 13.80
26295000, 1497851555, 2017/6/19 5:52:35, 13.80
26295999, 1497851556, 2017/6/19 5:52:36, 13.80
26296998, 1497851557, 2017/6/19 5:52:37, 13.80
26298000, 1497851558, 2017/6/19 5:52:38, 13.80
26298999, 1497851559, 2017/6/19 5:52:39, 13.80
26299999, 1497851560, 2017/6/19 5:52:40, 13.80
26300999, 1497851561, 2017/6/19 5:52:41, 13.70
26301999, 1497851562, 2017/6/19 5:52:42, 13.70
26302999, 1497851563, 2017/6/19 5:52:43, 13.70
26303998, 1497851564, 2017/6/19 5:52:44, 13.70
26304999, 1497851565, 2017/6/19 5:52:45, 13.80
26305999, 1497851566, 2017/6/19 5:52:46, 13.80
26307000, 1497851567, 2017/6/19 5:52:47, 13.80
26307999, 1497851568, 2017/6/19 5:52:48, 13.80
26308999, 1497851569, 2017/6/19 5:52:49, 13.80
26309998, 1497851570, 2017/6/19 5:52:50, 13.80
26311000, 1497851571, 2017/6/19 5:52:51, 13.80
26312000, 1497851572, 2017/6/19 5:52:52, 13.80
26312998, 1497851573, 2017/6/19 5:52:53, 13.80
26313999, 1497851574, 2017/6/19 5:52:54, 13.80
26314999, 1497851575, 2017/6/19 5:52:55, 13.70
26315999, 1497851576, 2017/6/19 5:52:56, 13.70
26316999, 1497851577, 2017/6/19 5:52:57, 13.70
26317999, 1497851578, 2017/6/19 5:52:58, 13.70
26318998, 1497851579, 2017/6/19 5:52:59, 13.80
26320000, 1497851580, 2017/6/19 5:53:0, 13.80
26321000, 1497851581, 2017/6/19 5:53:1, 13.80
26321999, 1497851582, 2017/6/19 5:53:2, 13.80
26322999, 1497851583, 2017/6/19 5:53:3, 13.80
26323999, 1497851584, 2017/6/19 5:53:4, 13.70
26324999, 1497851585, 2017/6/19 5:53:5, 13.70
26325998, 1497851586, 2017/6/19 5:53:6, 13.70
26326999, 1497851587, 2017/6/19 5:53:7, 13.70
26327999, 1497851588, 2017/6/19 5:53:8, 13.80
26328998, 1497851589, 2017/6/19 5:53:9, 13.80
26330000, 1497851590, 2017/6/19 5:53:10, 13.80
26330999, 1497851591, 2017/6/19 5:53:11, 13.80
26331999, 1497851592, 2017/6/19 5:53:12, 13.80
26332998, 1497851593, 2017/6/19 5:53:13, 13.70
26333999, 1497851594, 2017/6/19 5:53:14, 13.70
26334999, 1497851595, 2017/6/19 5:53:15, 13.80
26335998, 1497851596, 2017/6/19 5:53:16, 13.80
26337000, 1497851597, 2017/6/19 5:53:17, 13.80
26337999, 1497851598, 2017/6/19 5:53:18, 13.80
26339000, 1497851599, 2017/6/19 5:53:19, 13.80
26339999, 1497851600, 2017/6/19 5:53:20, 13.70
26341000, 1497851601, 2017/6/19 5:53:21, 13.70
26341999, 1497851602, 2017/6/19 5:53:22, 13.80
26342999, 1497851603, 2017/6/19 5:53:23, 13.80
26343999, 1497851604, 2017/6/19 5:53:24, 13.70
26344998, 1497851605, 2017/6/19 5:53:25, 13.70
26346000, 1497851606, 2017/6/19 5:53:26, 13.80
26346998, 1497851607, 2017/6/19 5:53:27, 13.80
26347999, 1497851608, 2017/6/19 5:53:28, 13.80
26348999, 1497851609, 2017/6/19 5:53:29, 13.70
26349999, 1497851610, 2017/6/19 5:53:30, 13.70
26350998, 1497851611, 2017/6/19 5:53:31, 13.70
26351998, 1497851612, 2017/6/19 5:53:32, 13.70
26353000, 1497851613, 2017/6/19 5:53:33, 13.70
26353999, 1497851614, 2017/6/19 5:53:34, 13.70
26354999, 1497851615, 2017/6/19 5:53:35, 13.70
26355999, 1497851616, 2017/6/19 5:53:36, 13.80
26356999, 1497851617, 2017/6/19 5:53:37, 13.80
26357999, 1497851618, 2017/6/19 5:53:38, 13.80
26358999, 1497851619, 2017/6/19 5:53:39, 13.80
26359999, 1497851620, 2017/6/19 5:53:40, 13.70
26360998, 1497851621, 2017/6/19 5:53:41, 13.70
26361999, 1497851622, 2017/6/19 5:53:42, 13.70
26362999, 1497851623, 2017/6/19 5:53:43, 13.80
26363999, 1497851624, 2017/6/19 5:53:44, 13.80
26364998, 1497851625, 2017/6/19 5:53:45, 13.80
26365999, 1497851626, 2017/6/19 5:53:46, 13.80
26367000, 1497851627, 2017/6/19 5:53:47, 13.70
26368000, 1497851628, 2017/6/19 5:53:48, 13.70
26368999, 1497851629, 2017/6/19 5:53:49, 13.70
26369999, 1497851630, 2017/6/19 5:53:50, 13.70
26370999, 1497851631, 2017/6/19 5:53:51, 13.70
26371999, 1497851632, 2017/6/19 5:53:52, 13.70
26372999, 1497851633, 2017/6/19 5:53:53, 13.70
26373998, 1497851634, 2017/6/19 5:53:54, 13.80
26374999, 1497851635, 2017/6/19 5:53:55, 13.80
26376000, 1497851636, 2017/6/19 5:53:56, 13.70
26376998, 1497851637, 2017/6/19 5:53:57, 13.70
26378000, 1497851638, 2017/6/19 5:53:58, 13.70
26378999, 1497851639, 2017/6/19 5:53:59, 13.70
26379999, 1497851640, 2017/6/19 5:54:0, 13.70
26380998, 1497851641, 2017/6/19 5:54:1, 13.70
26381999, 1497851642, 2017/6/19 5:54:2, 13.70
26382999, 1497851643, 2017/6/19 5:54:3, 13.70
26383998, 1497851644, 2017/6/19 5:54:4, 13.70
26385000, 1497851645, 2017/6/19 5:54:5, 13.70
26385999, 1497851646, 2017/6/19 5:54:6, 13.70
26386999, 1497851647, 2017/6/19 5:54:7, 13.70
26387999, 1497851648, 2017/6/19 5:54:8, 13.70
26388999, 1497851649, 2017/6/19 5:54:9, 13.70
26389998, 1497851650, 2017/6/19 5:54:10, 13.70
26390999, 1497851651, 2017/6/19 5:54:11, 13.70
26391999, 1497851652, 2017/6/19 5:54:12, 13.80
26392998, 1497851653, 2017/6/19 5:54:13, 13.80
26394000, 1497851654, 2017/6/19 5:54:14, 13.80
26394999, 1497851655, 2017/6/19 5:54:15, 13.70
26395999, 1497851656, 2017/6/19 5:54:16, 13.70
26396998, 1497851657, 2017/6/19 5:54:17, 13.80
26397999, 1497851658, 2017/6/19 5:54:18, 13.80
26398999, 1497851659, 2017/6/19 5:54:19, 13.70
26399998, 1497851660, 2017/6/19 5:54:20, 13.70
26401000, 1497851661, 2017/6/19 5:54:21, 13.70
26401999, 1497851662, 2017/6/19 5:54:22, 13.70
26402999, 1497851663, 2017/6/19 5:54:23, 13.70
26403999, 1497851664, 2017/6/19 5:54:24, 13.80
26404999, 1497851665, 2017/6/19 5:54:25, 13.80
26405998, 1497851666, 2017/6/19 5:54:26, 13.80
26407000, 1497851667, 2017/6/19 5:54:27, 13.80
26407999, 1497851668, 2017/6/19 5:54:28, 13.80
26408999, 1497851669, 2017/6/19 5:54:29, 13.80
26409999, 1497851670, 2017/6/19 5:54:30, 13.80
26410998, 1497851671, 2017/6/19 5:54:31, 13.80
26411999, 1497851672, 2017/6/19 5:54:32, 13.80
26412999, 1497851673, 2017/6/19 5:54:33, 13.80
26413999, 1497851674, 2017/6/19 5:54:34, 13.80
26414998, 1497851675, 2017/6/19 5:54:35, 13.80
26415998, 1497851676, 2017/6/19 5:54:36, 13.80
26416999, 1497851677, 2017/6/19 5:54:37, 13.80
26417999, 1497851678, 2017/6/19 5:54:38, 13.70
26418999, 1497851679, 2017/6/19 5:54:39, 13.70
26419998, 1497851680, 2017/6/19 5:54:40, 13.70
26421000, 1497851681, 2017/6/19 5:54:41, 13.70
26421999, 1497851682, 2017/6/19 5:54:42, 13.70
26423000, 1497851683, 2017/6/19 5:54:43, 13.80
26424000, 1497851684, 2017/6/19 5:54:44, 13.80
26424999, 1497851685, 2017/6/19 5:54:45, 13.70
26426000, 1497851686, 2017/6/19 5:54:46, 13.70
26426999, 1497851687, 2017/6/19 5:54:47, 13.70
26428000, 1497851688, 2017/6/19 5:54:48, 13.70
26428999, 1497851689, 2017/6/19 5:54:49, 13.70
26429999, 1497851690, 2017/6/19 5:54:50, 13.70
26430999, 1497851691, 2017/6/19 5:54:51, 13.70
26432000, 1497851692, 2017/6/19 5:54:52, 13.80
26432999, 1497851693, 2017/6/19 5:54:53, 13.80
26433999, 1497851694, 2017/6/19 5:54:54, 13.70
26434999, 1497851695, 2017/6/19 5:54:55, 13.70
26435998, 1497851696, 2017/6/19 5:54:56, 13.80
26436999, 1497851697, 2017/6/19 5:54:57, 13.80
26437998, 1497851698, 2017/6/19 5:54:58, 13.80
26439000, 1497851699, 2017/6/19 5:54:59, 13.80
26439999, 1497851700, 2017/6/19 5:55:0, 13.80
26440998, 1497851701, 2017/6/19 5:55:1, 13.80
26441999, 1497851702, 2017/6/19 5:55:2, 13.70
26442999, 1497851703, 2017/6/19 5:55:3, 13.70
26443999, 1497851704, 2017/6/19 5:55:4, 13.70
26444999, 1497851705, 2017/6/19 5:55:5, 13.70
26445999, 1497851706, 2017/6/19 5:55:6, 13.70
26446999, 1497851707, 2017/6/19 5:55:7, 13.70
26447998, 1497851708, 2017/6/19 5:55:8, 13.70
26448999, 1497851709, 2017/6/19 5:55:9, 13.70
26449998, 1497851710, 2017/6/19 5:55:10, 13.80
26450999, 1497851711, 2017/6/19 5:55:11, 13.80
26451999, 1497851712, 2017/6/19 5:55:12, 13.80
26452999, 1497851713, 2017/6/19 5:55:13, 13.80
26453999, 1497851714, 2017/6/19 5:55:14, 13.70
26454999, 1497851715, 2017/6/19 5:55:15, 13.70
26455999, 1497851716, 2017/6/19 5:55:16, 13.80
26456998, 1497851717, 2017/6/19 5:55:17, 13.80
26457999, 1497851718, 2017/6/19 5:55:18, 13.80
26458999, 1497851719, 2017/6/19 5:55:19, 13.70
26459999, 1497851720, 2017/6/19 5:55:20, 13.70
26460999, 1497851721, 2017/6/19 5:55:21, 13.70
26462000, 1497851722, 2017/6/19 5:55:22, 13.70
26462998, 1497851723, 2017/6/19 5:55:23, 13.80
26464000, 1497851724, 2017/6/19 5:55:24, 13.80
26465000, 1497851725, 2017/6/19 5:55:25, 13.80
26465999, 1497851726, 2017/6/19 5:55:26, 13.70
26466999, 1497851727, 2017/6/19 5:55:27, 13.70
26467998, 1497851728, 2017/6/19 5:55:28, 13.70
26468999, 1497851729, 2017/6/19 5:55:29, 13.70
26469998, 1497851730, 2017/6/19 5:55:30, 13.70
26471000, 1497851731, 2017/6/19 5:55:31, 13.70
26471999, 1497851732, 2017/6/19 5:55:32, 13.70
26472999, 1497851733, 2017/6/19 5:55:33, 13.80
26474000, 1497851734, 2017/6/19 5:55:34, 13.80
26474999, 1497851735, 2017/6/19 5:55:35, 13.70
26475999, 1497851736, 2017/6/19 5:55:36, 13.70
26476998, 1497851737, 2017/6/19 5:55:37, 13.70
26478000, 1497851738, 2017/6/19 5:55:38, 13.70
26478999, 1497851739, 2017/6/19 5:55:39, 13.70
26479998, 1497851740, 2017/6/19 5:55:40, 13.70
26480999, 1497851741, 2017/6/19 5:55:41, 13.70
26481999, 1497851742, 2017/6/19 5:55:42, 13.80
26483000, 1497851743, 2017/6/19 5:55:43, 13.80
26483999, 1497851744, 2017/6/19 5:55:44, 13.70
26484999, 1497851745, 2017/6/19 5:55:45, 13.70
26485998, 1497851746, 2017/6/19 5:55:46, 13.70
26487000, 1497851747, 2017/6/19 5:55:47, 13.70
26488000, 1497851748, 2017/6/19 5:55:48, 13.70
26488999, 1497851749, 2017/6/19 5:55:49, 13.70
26489999, 1497851750, 2017/6/19 5:55:50, 13.70
26490999, 1497851751, 2017/6/19 5:55:51, 13.70
26492000, 1497851752, 2017/6/19 5:55:52, 13.70
26492999, 1497851753, 2017/6/19 5:55:53, 13.70
26493999, 1497851754, 2017/6/19 5:55:54, 13.70
26494999, 1497851755, 2017/6/19 5:55:55, 13.70
26496000, 1497851756, 2017/6/19 5:55:56, 13.80
26496999, 1497851758, 2017/6/19 5:55:58, 13.80
26497999, 1497851759, 2017/6/19 5:55:59, 13.80
26498999, 1497851760, 2017/6/19 5:56:0, 13.80
26499998, 1497851761, 2017/6/19 5:56:1, 13.80
26501000, 1497851762, 2017/6/19 5:56:2, 13.80
26501999, 1497851763, 2017/6/19 5:56:3, 13.80
26503000, 1497851764, 2017/6/19 5:56:4, 13.80
26503999, 1497851765, 2017/6/19 5:56:5, 13.80
26504998, 1497851766, 2017/6/19 5:56:6, 13.80
26505999, 1497851767, 2017/6/19 5:56:7, 13.80
26506998, 1497851768, 2017/6/19 5:56:8, 13.80
26507999, 1497851769, 2017/6/19 5:56:9, 13.80
26508998, 1497851770, 2017/6/19 5:56:10, 13.80
26509999, 1497851771, 2017/6/19 5:56:11, 13.80
26511000, 1497851772, 2017/6/19 5:56:12, 13.80
26511998, 1497851773, 2017/6/19 5:56:13, 13.80
26513000, 1497851774, 2017/6/19 5:56:14, 13.80
26513999, 1497851775, 2017/6/19 5:56:15, 13.80
26514999, 1497851776, 2017/6/19 5:56:16, 13.80
26515998, 1497851777, 2017/6/19 5:56:17, 13.80
26516999, 1497851778, 2017/6/19 5:56:18, 13.80
26517999, 1497851779, 2017/6/19 5:56:19, 13.80
26518999, 1497851780, 2017/6/19 5:56:20, 13.80
26519999, 1497851781, 2017/6/19 5:56:21, 13.80
26520999, 1497851782, 2017/6/19 5:56:22, 13.80
26521999, 1497851783, 2017/6/19 5:56:23, 13.80
26522999, 1497851784, 2017/6/19 5:56:24, 13.80
26523999, 1497851785, 2017/6/19 5:56:25, 13.80
26524999, 1497851786, 2017/6/19 5:56:26, 13.80
26525999, 1497851787, 2017/6/19 5:56:27, 13.80
26526999, 1497851788, 2017/6/19 5:56:28, 13.80
26527998, 1497851789, 2017/6/19 5:56:29, 13.80
26529000, 1497851790, 2017/6/19 5:56:30, 13.80
26530000, 1497851791, 2017/6/19 5:56:31, 13.80
26530999, 1497851792, 2017/6/19 5:56:32, 13.80
26531999, 1497851793, 2017/6/19 5:56:33, 13.80
26533000, 1497851794, 2017/6/19 5:56:34, 13.80
26533999, 1497851795, 2017/6/19 5:56:35, 13.80
26535000, 1497851796, 2017/6/19 5:56:36, 13.80
26535999, 1497851797, 2017/6/19 5:56:37, 13.80
26536998, 1497851798, 2017/6/19 5:56:38, 13.80
26537999, 1497851799, 2017/6/19 5:56:39, 13.80
26538999, 1497851800, 2017/6/19 5:56:40, 13.80
26539999, 1497851801, 2017/6/19 5:56:41, 13.80
26540998, 1497851802, 2017/6/19 5:56:42, 13.80
26541999, 1497851803, 2017/6/19 5:56:43, 13.80
26542999, 1497851804, 2017/6/19 5:56:44, 13.80
26543998, 1497851805, 2017/6/19 5:56:45, 13.80
26544999, 1497851806, 2017/6/19 5:56:46, 13.80
26545998, 1497851807, 2017/6/19 5:56:47, 13.80
26547000, 1497851808, 2017/6/19 5:56:48, 13.80
26547999, 1497851809, 2017/6/19 5:56:49, 13.80
26548999, 1497851810, 2017/6/19 5:56:50, 13.80
26549998, 1497851811, 2017/6/19 5:56:51, 13.80
26551000, 1497851812, 2017/6/19 5:56:52, 13.70
26551999, 1497851813, 2017/6/19 5:56:53, 13.70
26552999, 1497851814, 2017/6/19 5:56:54, 13.80
26553999, 1497851815, 2017/6/19 5:56:55, 13.80
26554999, 1497851816, 2017/6/19 5:56:56, 13.70
26555999, 1497851817, 2017/6/19 5:56:57, 13.70
26556999, 1497851818, 2017/6/19 5:56:58, 13.80
26558000, 1497851819, 2017/6/19 5:56:59, 13.80
26559000, 1497851820, 2017/6/19 5:57:0, 13.80
26559998, 1497851821, 2017/6/19 5:57:1, 13.80
26560999, 1497851822, 2017/6/19 5:57:2, 13.70
26561999, 1497851823, 2017/6/19 5:57:3, 13.70
26562999, 1497851824, 2017/6/19 5:57:4, 13.70
26563999, 1497851825, 2017/6/19 5:57:5, 13.80
26565000, 1497851826, 2017/6/19 5:57:6, 13.80
26565999, 1497851827, 2017/6/19 5:57:7, 13.80
26567000, 1497851828, 2017/6/19 5:57:8, 13.70
26567999, 1497851829, 2017/6/19 5:57:9, 13.70
26568998, 1497851830, 2017/6/19 5:57:10, 13.80
26569999, 1497851831, 2017/6/19 5:57:11, 13.80
26570998, 1497851832, 2017/6/19 5:57:12, 13.80
26571999, 1497851833, 2017/6/19 5:57:13, 13.80
26572999, 1497851834, 2017/6/19 5:57:14, 13.70
26573999, 1497851835, 2017/6/19 5:57:15, 13.70
26574999, 1497851836, 2017/6/19 5:57:16, 13.70
26575998, 1497851837, 2017/6/19 5:57:17, 13.70
26577000, 1497851838, 2017/6/19 5:57:18, 13.70
26577999, 1497851839, 2017/6/19 5:57:19, 13.70
26578999, 1497851840, 2017/6/19 5:57:20, 13.70
26579999, 1497851841, 2017/6/19 5:57:21, 13.80
26580999, 1497851842, 2017/6/19 5:57:22, 13.80
26581999, 1497851843, 2017/6/19 5:57:23, 13.80
26583000, 1497851844, 2017/6/19 5:57:24, 13.70
26583999, 1497851845, 2017/6/19 5:57:25, 13.70
26584998, 1497851846, 2017/6/19 5:57:26, 13.80
26585999, 1497851847, 2017/6/19 5:57:27, 13.80
26586999, 1497851848, 2017/6/19 5:57:28, 13.80
26588000, 1497851849, 2017/6/19 5:57:29, 13.80
26588999, 1497851850, 2017/6/19 5:57:30, 13.70
26589999, 1497851851, 2017/6/19 5:57:31, 13.70
26590999, 1497851852, 2017/6/19 5:57:32, 13.70
26591998, 1497851853, 2017/6/19 5:57:33, 13.70
26593000, 1497851854, 2017/6/19 5:57:34, 13.70
26593999, 1497851855, 2017/6/19 5:57:35, 13.70
26595000, 1497851856, 2017/6/19 5:57:36, 13.70
26595999, 1497851857, 2017/6/19 5:57:37, 13.70
26597000, 1497851858, 2017/6/19 5:57:38, 13.80
26597999, 1497851859, 2017/6/19 5:57:39, 13.80
26598999, 1497851860, 2017/6/19 5:57:40, 13.80
26599999, 1497851861, 2017/6/19 5:57:41, 13.80
26600999, 1497851862, 2017/6/19 5:57:42, 13.80
26602000, 1497851863, 2017/6/19 5:57:43, 13.70
26602999, 1497851864, 2017/6/19 5:57:44, 13.70
26603999, 1497851865, 2017/6/19 5:57:45, 13.80
26604999, 1497851866, 2017/6/19 5:57:46, 13.80
26605999, 1497851867, 2017/6/19 5:57:47, 13.80
26606999, 1497851868, 2017/6/19 5:57:48, 13.80
26607998, 1497851869, 2017/6/19 5:57:49, 13.80
26608999, 1497851870, 2017/6/19 5:57:50, 13.80
26609999, 1497851871, 2017/6/19 5:57:51, 13.80
26611000, 1497851872, 2017/6/19 5:57:52, 13.80
26611999, 1497851873, 2017/6/19 5:57:53, 13.80
26612999, 1497851874, 2017/6/19 5:57:54, 13.80
26613998, 1497851875, 2017/6/19 5:57:55, 13.80
26615000, 1497851876, 2017/6/19 5:57:56, 13.80
26615999, 1497851877, 2017/6/19 5:57:57, 13.80
26616999, 1497851878, 2017/6/19 5:57:58, 13.80
26617999, 1497851879, 2017/6/19 5:57:59, 13.80
26618999, 1497851880, 2017/6/19 5:58:0, 13.80
26619999, 1497851881, 2017/6/19 5:58:1, 13.80
26620999, 1497851882, 2017/6/19 5:58:2, 13.80
26622000, 1497851883, 2017/6/19 5:58:3, 13.80
26623000, 1497851884, 2017/6/19 5:58:4, 13.80
26623998, 1497851885, 2017/6/19 5:58:5, 13.80
26625000, 1497851886, 2017/6/19 5:58:6, 13.80
26625999, 1497851887, 2017/6/19 5:58:7, 13.80
26626999, 1497851888, 2017/6/19 5:58:8, 13.80
26627998, 1497851889, 2017/6/19 5:58:9, 13.80
26628999, 1497851890, 2017/6/19 5:58:10, 13.80
26629999, 1497851891, 2017/6/19 5:58:11, 13.80
26630999, 1497851892, 2017/6/19 5:58:12, 13.80
26632000, 1497851893, 2017/6/19 5:58:13, 13.80
26632999, 1497851894, 2017/6/19 5:58:14, 13.80
26634000, 1497851895, 2017/6/19 5:58:15, 13.80
26634999, 1497851896, 2017/6/19 5:58:16, 13.80
26635999, 1497851897, 2017/6/19 5:58:17, 13.80
26636999, 1497851898, 2017/6/19 5:58:18, 13.70
26637999, 1497851899, 2017/6/19 5:58:19, 13.70
26639000, 1497851900, 2017/6/19 5:58:20, 13.80
26639998, 1497851901, 2017/6/19 5:58:21, 13.80
26641000, 1497851902, 2017/6/19 5:58:22, 13.80
26641998, 1497851903, 2017/6/19 5:58:23, 13.80
26642999, 1497851904, 2017/6/19 5:58:24, 13.80
26643998, 1497851905, 2017/6/19 5:58:25, 13.80
26644999, 1497851906, 2017/6/19 5:58:26, 13.80
26645998, 1497851907, 2017/6/19 5:58:27, 13.80
26646999, 1497851908, 2017/6/19 5:58:28, 13.80
26648000, 1497851909, 2017/6/19 5:58:29, 13.80
26648999, 1497851910, 2017/6/19 5:58:30, 13.80
26649999, 1497851911, 2017/6/19 5:58:31, 13.80
26650999, 1497851912, 2017/6/19 5:58:32, 13.80
26651999, 1497851913, 2017/6/19 5:58:33, 13.80
26652999, 1497851914, 2017/6/19 5:58:34, 13.80
26653999, 1497851915, 2017/6/19 5:58:35, 13.80
26655000, 1497851916, 2017/6/19 5:58:36, 13.80
26655998, 1497851917, 2017/6/19 5:58:37, 13.80
26656999, 1497851918, 2017/6/19 5:58:38, 13.80
26657999, 1497851919, 2017/6/19 5:58:39, 13.80
26658999, 1497851920, 2017/6/19 5:58:40, 13.80
26659999, 1497851921, 2017/6/19 5:58:41, 13.80
26660999, 1497851922, 2017/6/19 5:58:42, 13.80
26661998, 1497851923, 2017/6/19 5:58:43, 13.80
26662999, 1497851924, 2017/6/19 5:58:44, 13.80
